input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
SRR2938061_774		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		65.12			130	2			379	421									multidrug		
SRR2938061_775		gi|503923650|ref|WP_014157644.1|	gi|503923650|ref|WP_014157644.1|	SARG		gi|503923650|ref|WP_014157644.1|	ARGs-OAP		60.00			2	136			482	526									multidrug		
SRR2938061_779		YP_746446	YP_746446	SARG		YP_746446	ARGs-OAP		78.72			141	1			169	215									bacitracin		
SRR2938061_780		gi|663760960|ref|WP_030535072.1|	gi|663760960|ref|WP_030535072.1|	SARG		gi|663760960|ref|WP_030535072.1|	ARGs-OAP		60.00			137	3			127	171									rifamycin		
SRR2938061_782		gi|512735233|ref|WP_016493075.1|	gi|512735233|ref|WP_016493075.1|	SARG		gi|512735233|ref|WP_016493075.1|	ARGs-OAP		82.98			142	2			997	1043									multidrug		
SRR2938061_786		gi|60207557|gb|AAX14802.1|	gi|60207557|gb|AAX14802.1|	SARG		gi|60207557|gb|AAX14802.1|	ARGs-OAP		71.74			139	2			23	68									multidrug		
SRR2938061_788		gi|950763791|ref|WP_057508902.1|	gi|950763791|ref|WP_057508902.1|	SARG		gi|950763791|ref|WP_057508902.1|	ARGs-OAP		71.05			2	115			263	300									multidrug		
SRR2938061_789		gi|516438580|ref|WP_017827492.1|	gi|516438580|ref|WP_017827492.1|	SARG		gi|516438580|ref|WP_017827492.1|	ARGs-OAP		62.22			1	135			41	85									multidrug		
SRR2938061_791		EU408347.1.gene6.p01	EU408347.1.gene6.p01	SARG		EU408347.1.gene6.p01	ARGs-OAP		60.00			3	137			187	231									multidrug		
SRR2938061_793		gi|506220920|ref|WP_015740695.1|	gi|506220920|ref|WP_015740695.1|	SARG		gi|506220920|ref|WP_015740695.1|	ARGs-OAP		55.00			13	132			132	171									macrolide-lincosamide-streptogramin		
SRR2938061_796		NC_002695.1.916586.p01	NC_002695.1.916586.p01	SARG		NC_002695.1.916586.p01	ARGs-OAP		67.44			4	132			27	69									multidrug		
SRR2938061_800		AAG07763	AAG07763	SARG		AAG07763	ARGs-OAP		81.82			134	3			933	976									multidrug		
SRR2938061_802		gi|926400371|ref|WP_053728483.1|	gi|926400371|ref|WP_053728483.1|	SARG		gi|926400371|ref|WP_053728483.1|	ARGs-OAP		65.22			3	140			523	567									multidrug		
SRR2938061_803		gi|926351744|ref|WP_053683383.1|	gi|926351744|ref|WP_053683383.1|	SARG		gi|926351744|ref|WP_053683383.1|	ARGs-OAP		69.57			140	3			497	542									multidrug		
SRR2938061_804		U56415.1.orf0.gene.p01	U56415.1.orf0.gene.p01	SARG		U56415.1.orf0.gene.p01	ARGs-OAP		73.91			140	3			277	322									rifamycin		
SRR2938061_805		gi|1035706844|ref|WP_064548272.1|	gi|1035706844|ref|WP_064548272.1|	SARG		gi|1035706844|ref|WP_064548272.1|	ARGs-OAP		75.00			3	122			26	65									macrolide-lincosamide-streptogramin		
SRR2938061_806		gi|747653988|emb|CEL19270.1|	gi|747653988|emb|CEL19270.1|	SARG		gi|747653988|emb|CEL19270.1|	ARGs-OAP		97.78			137	3			150	194									vancomycin		
SRR2938061_809		CP004022.1.gene3215.p01	CP004022.1.gene3215.p01	SARG		CP004022.1.gene3215.p01	ARGs-OAP		63.16			118	5			44	81									unclassified		
SRR2938061_810		gi|852275723|ref|WP_048329135.1|	gi|852275723|ref|WP_048329135.1|	SARG		gi|852275723|ref|WP_048329135.1|	ARGs-OAP		70.21			1	141			935	981									multidrug		
SRR2938061_815		gi|332091165|gb|EGI96255.1|	gi|332091165|gb|EGI96255.1|	SARG		gi|332091165|gb|EGI96255.1|	ARGs-OAP		60.00			140	6			133	177									macrolide-lincosamide-streptogramin		
SRR2938061_816		CAC14594	CAC14594	SARG		CAC14594	ARGs-OAP		65.22			1	138			259	304									multidrug		
SRR2938061_817		gi|857778812|emb|CRL60247.1|	gi|857778812|emb|CRL60247.1|	SARG		gi|857778812|emb|CRL60247.1|	ARGs-OAP		70.21			141	1			355	401									multidrug		
SRR2938061_818		EEQ96502	EEQ96502	SARG		EEQ96502	ARGs-OAP		65.00			122	3			48	85									bacitracin		
SRR2938061_819		gi|693106883|ref|WP_032260279.1|	gi|693106883|ref|WP_032260279.1|	SARG		gi|693106883|ref|WP_032260279.1|	ARGs-OAP		60.87			5	142			141	186									macrolide-lincosamide-streptogramin		
SRR2938061_820		gi|857778812|emb|CRL60247.1|	gi|857778812|emb|CRL60247.1|	SARG		gi|857778812|emb|CRL60247.1|	ARGs-OAP		85.11			1	141			112	158									multidrug		
SRR2938061_822		AJ584701.2.gene1.p01	AJ584701.2.gene1.p01	SARG		AJ584701.2.gene1.p01	ARGs-OAP		74.07			2	82			146	172									aminoglycoside		
SRR2938061_823		FJ872411.1.gene44.p01	FJ872411.1.gene44.p01	SARG		FJ872411.1.gene44.p01	ARGs-OAP		60.98			1	123			73	113									vancomycin		
SRR2938061_824		gi|738848198|ref|WP_036737307.1|	gi|738848198|ref|WP_036737307.1|	SARG		gi|738848198|ref|WP_036737307.1|	ARGs-OAP		76.09			3	137			129	174									vancomycin		
SRR2938061_825		gi|757178408|ref|WP_042730863.1|	gi|757178408|ref|WP_042730863.1|	SARG		gi|757178408|ref|WP_042730863.1|	ARGs-OAP		61.70			141	1			927	973									multidrug		
SRR2938061_831		ZP_04620400	ZP_04620400	SARG		ZP_04620400	ARGs-OAP		60.87			3	140			6	51									multidrug		
SRR2938061_834		AAG07763	AAG07763	SARG		AAG07763	ARGs-OAP		65.12			140	12			157	199									multidrug		
SRR2938061_835		gi|857586086|emb|CRL63207.1|	gi|857586086|emb|CRL63207.1|	SARG		gi|857586086|emb|CRL63207.1|	ARGs-OAP		73.91			141	4			872	917									multidrug		
SRR2938061_836		AAA50325	AAA50325	SARG		AAA50325	ARGs-OAP		61.70			2	142			208	254									macrolide-lincosamide-streptogramin		
SRR2938061_837		gi|769934495|ref|WP_045068423.1|	gi|769934495|ref|WP_045068423.1|	SARG		gi|769934495|ref|WP_045068423.1|	ARGs-OAP		66.67			3	137			380	424									rifamycin		
SRR2938061_838		YP_970399	YP_970399	SARG		YP_970399	ARGs-OAP		74.47			141	1			154	200									bacitracin		
SRR2938061_839		gi|555268037|ref|WP_023249477.1|	gi|555268037|ref|WP_023249477.1|	SARG		gi|555268037|ref|WP_023249477.1|	ARGs-OAP		64.44			140	6			128	172									macrolide-lincosamide-streptogramin		
SRR2938061_841		gi|693066875|ref|WP_032232318.1|	gi|693066875|ref|WP_032232318.1|	SARG		gi|693066875|ref|WP_032232318.1|	ARGs-OAP		84.85			2	100			532	564									macrolide-lincosamide-streptogramin		
SRR2938061_842		gi|769934495|ref|WP_045068423.1|	gi|769934495|ref|WP_045068423.1|	SARG		gi|769934495|ref|WP_045068423.1|	ARGs-OAP		65.00			122	3			261	300									rifamycin		
SRR2938061_843		gi|857778813|emb|CRL60249.1|	gi|857778813|emb|CRL60249.1|	SARG		gi|857778813|emb|CRL60249.1|	ARGs-OAP		73.33			136	2			446	490									multidrug		
SRR2938061_848		YP_001373621	YP_001373621	SARG		YP_001373621	ARGs-OAP		64.10			12	128			31	69									bacitracin		
SRR2938061_849		gi|757686578|ref|WP_042917070.1|	gi|757686578|ref|WP_042917070.1|	SARG		gi|757686578|ref|WP_042917070.1|	ARGs-OAP		96.55			140	54			458	486									multidrug		
SRR2938061_850		gi|545142697|ref|WP_021501376.1|	gi|545142697|ref|WP_021501376.1|	SARG		gi|545142697|ref|WP_021501376.1|	ARGs-OAP		67.39			140	3			386	431									multidrug		
SRR2938061_851		YP_001187672	YP_001187672	SARG		YP_001187672	ARGs-OAP		85.71			1	126			450	491									multidrug		
SRR2938061_852		gi|544012122|gb|ERK10884.1|	gi|544012122|gb|ERK10884.1|	SARG		gi|544012122|gb|ERK10884.1|	ARGs-OAP		71.11			3	137			254	298									fosmidomycin		
SRR2938061_854		gi|917203192|ref|WP_051809904.1|	gi|917203192|ref|WP_051809904.1|	SARG		gi|917203192|ref|WP_051809904.1|	ARGs-OAP		68.09			2	142			536	582									multidrug		
SRR2938061_856		YP_001476958	YP_001476958	SARG		YP_001476958	ARGs-OAP		61.70			2	142			88	134									kasugamycin		
SRR2938061_857		X63451.gene.p01	X63451.gene.p01	SARG		X63451.gene.p01	ARGs-OAP		62.79			11	139			374	416									macrolide-lincosamide-streptogramin		
SRR2938061_858		JQ768046.1.gene8.p1	JQ768046.1.gene8.p1	SARG		JQ768046.1.gene8.p1	ARGs-OAP		66.67			1	135			62	106									multidrug		
SRR2938061_859		ZP_02405550	ZP_02405550	SARG		ZP_02405550	ARGs-OAP		76.60			141	1			345	391									multidrug		
SRR2938061_860		gi|929544294|ref|WP_054083186.1|	gi|929544294|ref|WP_054083186.1|	SARG		gi|929544294|ref|WP_054083186.1|	ARGs-OAP		89.36			142	2			462	508									multidrug		
SRR2938061_861		gi|485890120|ref|WP_001482667.1|	gi|485890120|ref|WP_001482667.1|	SARG		gi|485890120|ref|WP_001482667.1|	ARGs-OAP		70.00			46	135			528	557									macrolide-lincosamide-streptogramin		
SRR2938061_862		KF478993.1.gene2.p01	KF478993.1.gene2.p01	SARG		KF478993.1.gene2.p01	ARGs-OAP		80.43			3	140			180	225									vancomycin		
SRR2938061_863		gi|771454993|ref|WP_045149547.1|	gi|771454993|ref|WP_045149547.1|	SARG		gi|771454993|ref|WP_045149547.1|	ARGs-OAP		62.79			6	134			21	63									unclassified		
SRR2938061_865		X59968.1.gene1.p01	X59968.1.gene1.p01	SARG		X59968.1.gene1.p01	ARGs-OAP		85.29			38	139			15	48									chloramphenicol		
SRR2938061_866		gi|943909899|ref|WP_055545300.1|	gi|943909899|ref|WP_055545300.1|	SARG		gi|943909899|ref|WP_055545300.1|	ARGs-OAP		59.57			141	1			504	550									multidrug		
SRR2938061_869		gi|808074169|ref|WP_046235276.1|	gi|808074169|ref|WP_046235276.1|	SARG		gi|808074169|ref|WP_046235276.1|	ARGs-OAP		68.18			134	3			361	404									multidrug		
SRR2938061_870		gi|1033217078|gb|OAR27197.1|	gi|1033217078|gb|OAR27197.1|	SARG		gi|1033217078|gb|OAR27197.1|	ARGs-OAP		73.68			119	6			552	589									multidrug		
SRR2938061_871		gi|516510995|ref|WP_017899433.1|	gi|516510995|ref|WP_017899433.1|	SARG		gi|516510995|ref|WP_017899433.1|	ARGs-OAP		60.00			6	140			132	176									macrolide-lincosamide-streptogramin		
SRR2938061_873		gi|779850732|ref|WP_045348329.1|	gi|779850732|ref|WP_045348329.1|	SARG		gi|779850732|ref|WP_045348329.1|	ARGs-OAP		64.44			137	3			132	176									macrolide-lincosamide-streptogramin		
SRR2938061_876		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		63.04			140	3			909	954									multidrug		
SRR2938061_877		gi|764528042|ref|WP_044407471.1|	gi|764528042|ref|WP_044407471.1|	SARG		gi|764528042|ref|WP_044407471.1|	ARGs-OAP		89.36			2	142			135	181									multidrug		
SRR2938061_879		gi|516438580|ref|WP_017827492.1|	gi|516438580|ref|WP_017827492.1|	SARG		gi|516438580|ref|WP_017827492.1|	ARGs-OAP		61.70			1	141			41	87									multidrug		
SRR2938061_880		gi|757782629|ref|WP_043001213.1|	gi|757782629|ref|WP_043001213.1|	SARG		gi|757782629|ref|WP_043001213.1|	ARGs-OAP		80.00			140	6			34	78									macrolide-lincosamide-streptogramin		
SRR2938061_884		gi|1031799645|ref|WP_064138838.1|	gi|1031799645|ref|WP_064138838.1|	SARG		gi|1031799645|ref|WP_064138838.1|	ARGs-OAP		60.87			2	139			451	496									multidrug		
SRR2938061_886		gi|702654850|ref|WP_033232517.1|	gi|702654850|ref|WP_033232517.1|	SARG		gi|702654850|ref|WP_033232517.1|	ARGs-OAP		58.97			117	1			262	300									rifamycin		
SRR2938061_887		gi|857586086|emb|CRL63207.1|	gi|857586086|emb|CRL63207.1|	SARG		gi|857586086|emb|CRL63207.1|	ARGs-OAP		76.09			1	138			952	997									multidrug		
SRR2938061_889		NP_348076	NP_348076	SARG		NP_348076	ARGs-OAP		48.89			4	138			1	45									tetracycline		
SRR2938061_891		CP000675.2.gene2723.p01	CP000675.2.gene2723.p01	SARG		CP000675.2.gene2723.p01	ARGs-OAP		60.87			140	3			296	341									multidrug		
SRR2938061_893		M57437.gene.p01	M57437.gene.p01	SARG		M57437.gene.p01	ARGs-OAP		66.67			136	8			34	78									macrolide-lincosamide-streptogramin		
SRR2938061_893		M57437.gene.p01	M57437.gene.p01	SARG		M57437.gene.p01	ARGs-OAP		56.52			142	5			378	423									macrolide-lincosamide-streptogramin		
SRR2938061_894		ZP_04623896	ZP_04623896	SARG		ZP_04623896	ARGs-OAP		60.00			140	6			35	79									fosmidomycin		
SRR2938061_895		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		65.96			1	141			28	74									multidrug		
SRR2938061_896		gi|505288054|ref|WP_015475156.1|	gi|505288054|ref|WP_015475156.1|	SARG		gi|505288054|ref|WP_015475156.1|	ARGs-OAP		69.57			2	139			982	1027									multidrug		
SRR2938061_897		ZP_04631862	ZP_04631862	SARG		ZP_04631862	ARGs-OAP		80.85			1	141			107	153									fosmidomycin		
SRR2938061_898		gi|507050365|ref|WP_016121371.1|	gi|507050365|ref|WP_016121371.1|	SARG		gi|507050365|ref|WP_016121371.1|	ARGs-OAP		66.67			141	1			154	201									bacitracin		
SRR2938061_899		KF478993.1.gene7.p01	KF478993.1.gene7.p01	SARG		KF478993.1.gene7.p01	ARGs-OAP		100.00			1	69			131	153									vancomycin		
SRR2938061_900		CP001485.1.gene721.p01	CP001485.1.gene721.p01	SARG		CP001485.1.gene721.p01	ARGs-OAP		65.22			138	1			74	119									unclassified		
SRR2938061_902		gi|489058813|ref|WP_002968895.1|	gi|489058813|ref|WP_002968895.1|	SARG		gi|489058813|ref|WP_002968895.1|	ARGs-OAP		69.44			129	22			203	238									bacitracin		
SRR2938061_905		M80346.gene.p01	M80346.gene.p01	SARG		M80346.gene.p01	ARGs-OAP		60.61			136	38			31	63									carbomycin		
SRR2938061_906		ZP_04623896	ZP_04623896	SARG		ZP_04623896	ARGs-OAP		60.87			2	139			277	320									fosmidomycin		
SRR2938061_907		gi|504104202|ref|WP_014338188.1|	gi|504104202|ref|WP_014338188.1|	SARG		gi|504104202|ref|WP_014338188.1|	ARGs-OAP		87.23			2	142			441	487									multidrug		
SRR2938061_911		gi|860594225|ref|WP_048475168.1|	gi|860594225|ref|WP_048475168.1|	SARG		gi|860594225|ref|WP_048475168.1|	ARGs-OAP		61.36			134	3			540	583									multidrug		
SRR2938061_912		YP_001811890	YP_001811890	SARG		YP_001811890	ARGs-OAP		65.91			135	4			109	152									multidrug		
SRR2938061_913		gi|60207557|gb|AAX14802.1|	gi|60207557|gb|AAX14802.1|	SARG		gi|60207557|gb|AAX14802.1|	ARGs-OAP		72.22			109	2			40	75									multidrug		
SRR2938061_915		gi|500194536|ref|WP_011867743.1|	gi|500194536|ref|WP_011867743.1|	SARG		gi|500194536|ref|WP_011867743.1|	ARGs-OAP		61.70			2	139			153	199									bacitracin		
SRR2938061_918		gi|953808775|ref|WP_058042812.1|	gi|953808775|ref|WP_058042812.1|	SARG		gi|953808775|ref|WP_058042812.1|	ARGs-OAP		73.68			12	125			548	585									multidrug		
SRR2938061_922		gi|686364868|ref|WP_031893738.1|	gi|686364868|ref|WP_031893738.1|	SARG		gi|686364868|ref|WP_031893738.1|	ARGs-OAP		67.39			140	3			471	516									multidrug		
SRR2938061_923		CAC14594	CAC14594	SARG		CAC14594	ARGs-OAP		65.22			1	138			259	304									multidrug		
SRR2938061_925		KF478993.1.gene7.p01	KF478993.1.gene7.p01	SARG		KF478993.1.gene7.p01	ARGs-OAP		65.12			3	131			220	262									vancomycin		
SRR2938061_927		YP_001292390	YP_001292390	SARG		YP_001292390	ARGs-OAP		60.87			138	1			115	160									beta-lactam		
SRR2938061_928		gi|1012702223|ref|WP_062814406.1|	gi|1012702223|ref|WP_062814406.1|	SARG		gi|1012702223|ref|WP_062814406.1|	ARGs-OAP		60.98			123	1			285	325									multidrug		
SRR2938061_929		gi|554917939|ref|WP_023194007.1|	gi|554917939|ref|WP_023194007.1|	SARG		gi|554917939|ref|WP_023194007.1|	ARGs-OAP		67.39			3	140			323	368									multidrug		
SRR2938061_930		gi|545241182|ref|WP_021539983.1|	gi|545241182|ref|WP_021539983.1|	SARG		gi|545241182|ref|WP_021539983.1|	ARGs-OAP		67.39			138	1			931	976									multidrug		
SRR2938061_933		gi|558888514|ref|WP_023543283.1|	gi|558888514|ref|WP_023543283.1|	SARG		gi|558888514|ref|WP_023543283.1|	ARGs-OAP		63.04			3	140			503	548									multidrug		
SRR2938061_934		AAG07763	AAG07763	SARG		AAG07763	ARGs-OAP		65.22			140	3			148	193									multidrug		
SRR2938061_935		gi|512735233|ref|WP_016493075.1|	gi|512735233|ref|WP_016493075.1|	SARG		gi|512735233|ref|WP_016493075.1|	ARGs-OAP		61.70			141	1			78	124									multidrug		
SRR2938061_938		YP_001266290	YP_001266290	SARG		YP_001266290	ARGs-OAP		67.39			1	138			882	927									multidrug		
SRR2938061_939		gi|730493281|ref|WP_034028540.1|	gi|730493281|ref|WP_034028540.1|	SARG		gi|730493281|ref|WP_034028540.1|	ARGs-OAP		65.96			1	141			159	205									multidrug		
SRR2938061_940		gi|748767925|ref|WP_040019608.1|	gi|748767925|ref|WP_040019608.1|	SARG		gi|748767925|ref|WP_040019608.1|	ARGs-OAP		68.09			1	141			525	571									multidrug		
SRR2938061_941		gi|555116142|gb|ESM59081.1|	gi|555116142|gb|ESM59081.1|	SARG		gi|555116142|gb|ESM59081.1|	ARGs-OAP		70.45			2	133			36	79									multidrug		
SRR2938061_942		ZP_03053667	ZP_03053667	SARG		ZP_03053667	ARGs-OAP		38.10			139	14			149	190									multidrug		
SRR2938061_943		CAC14594	CAC14594	SARG		CAC14594	ARGs-OAP		65.22			1	138			259	304									multidrug		
SRR2938061_946		gi|1027715768|ref|WP_063649736.1|	gi|1027715768|ref|WP_063649736.1|	SARG		gi|1027715768|ref|WP_063649736.1|	ARGs-OAP		67.39			142	5			418	463									multidrug		
SRR2938061_949		gi|496018010|ref|WP_008742581.1|	gi|496018010|ref|WP_008742581.1|	SARG		gi|496018010|ref|WP_008742581.1|	ARGs-OAP		60.87			1	138			519	564									multidrug		
SRR2938061_950		AAZ98839	AAZ98839	SARG		AAZ98839	ARGs-OAP		64.86			116	6			88	124									vancomycin		
SRR2938061_951		M57437.gene.p01	M57437.gene.p01	SARG		M57437.gene.p01	ARGs-OAP		61.70			142	2			186	232									macrolide-lincosamide-streptogramin		
SRR2938061_951		M57437.gene.p01	M57437.gene.p01	SARG		M57437.gene.p01	ARGs-OAP		58.14			136	8			489	531									macrolide-lincosamide-streptogramin		
SRR2938061_953		FR772051.1.gene9.p01	FR772051.1.gene9.p01	SARG		FR772051.1.gene9.p01	ARGs-OAP		65.85			17	139			375	415									macrolide-lincosamide-streptogramin		
SRR2938061_957		YP_001025938	YP_001025938	SARG		YP_001025938	ARGs-OAP		82.98			1	141			305	351									multidrug		
SRR2938061_958		NC_002745.1124086.p01	NC_002745.1124086.p01	SARG		NC_002745.1124086.p01	ARGs-OAP		60.47			130	2			72	114									unclassified		
SRR2938061_959		gi|512735233|ref|WP_016493075.1|	gi|512735233|ref|WP_016493075.1|	SARG		gi|512735233|ref|WP_016493075.1|	ARGs-OAP		60.53			115	2			152	189									multidrug		
SRR2938061_961		KF478993.1.gene2.p01	KF478993.1.gene2.p01	SARG		KF478993.1.gene2.p01	ARGs-OAP		68.57			138	34			255	289									vancomycin		
SRR2938061_962		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		69.57			139	2			975	1020									multidrug		
SRR2938061_963		gi|943938624|ref|WP_055567802.1|	gi|943938624|ref|WP_055567802.1|	SARG		gi|943938624|ref|WP_055567802.1|	ARGs-OAP		68.09			1	141			506	552									multidrug		
SRR2938061_964		gi|895967513|ref|WP_049046752.1|	gi|895967513|ref|WP_049046752.1|	SARG		gi|895967513|ref|WP_049046752.1|	ARGs-OAP		64.29			138	13			43	84									macrolide-lincosamide-streptogramin		
SRR2938061_965		CP004022.1.gene1673.p01	CP004022.1.gene1673.p01	SARG		CP004022.1.gene1673.p01	ARGs-OAP		78.72			142	2			370	416									multidrug		
SRR2938061_969		CAC14594	CAC14594	SARG		CAC14594	ARGs-OAP		65.22			1	138			259	304									multidrug		
SRR2938061_970		JQ768046.1.gene8.p1	JQ768046.1.gene8.p1	SARG		JQ768046.1.gene8.p1	ARGs-OAP		61.36			4	135			82	125									multidrug		
SRR2938061_971		YP_001670703	YP_001670703	SARG		YP_001670703	ARGs-OAP		73.33			137	3			392	436									multidrug		
SRR2938061_973		gi|948137056|ref|WP_056795395.1|	gi|948137056|ref|WP_056795395.1|	SARG		gi|948137056|ref|WP_056795395.1|	ARGs-OAP		62.22			5	139			533	577									multidrug		
SRR2938061_975		YP_001882199	YP_001882199	SARG		YP_001882199	ARGs-OAP		69.05			15	140			295	336									multidrug		
SRR2938061_976		CAA37477	CAA37477	SARG		CAA37477	ARGs-OAP		60.87			2	139			69	114									tetracycline		
SRR2938061_977		gi|747653988|emb|CEL19270.1|	gi|747653988|emb|CEL19270.1|	SARG		gi|747653988|emb|CEL19270.1|	ARGs-OAP		95.65			139	2			136	181									vancomycin		
SRR2938061_979		gi|780147796|ref|WP_045491627.1|	gi|780147796|ref|WP_045491627.1|	SARG		gi|780147796|ref|WP_045491627.1|	ARGs-OAP		68.09			142	2			759	805									multidrug		
SRR2938061_985		gi|1035701600|ref|WP_064543230.1|	gi|1035701600|ref|WP_064543230.1|	SARG		gi|1035701600|ref|WP_064543230.1|	ARGs-OAP		60.87			5	142			29	74									multidrug		
SRR2938061_986		KF478993.1.gene2.p01	KF478993.1.gene2.p01	SARG		KF478993.1.gene2.p01	ARGs-OAP		79.41			2	100			315	348									vancomycin		
SRR2938061_987		AAB58161	AAB58161	SARG		AAB58161	ARGs-OAP		73.33			5	139			838	882									multidrug		
SRR2938061_988		gi|966403553|ref|WP_058447148.1|	gi|966403553|ref|WP_058447148.1|	SARG		gi|966403553|ref|WP_058447148.1|	ARGs-OAP		80.85			141	1			101	147									multidrug		
SRR2938061_990		gi|1031799645|ref|WP_064138838.1|	gi|1031799645|ref|WP_064138838.1|	SARG		gi|1031799645|ref|WP_064138838.1|	ARGs-OAP		64.10			2	118			471	509									multidrug		
SRR2938061_991		gi|504288632|ref|WP_014475734.1|	gi|504288632|ref|WP_014475734.1|	SARG		gi|504288632|ref|WP_014475734.1|	ARGs-OAP		64.10			119	3			91	129									multidrug		
SRR2938061_992		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		67.39			140	3			529	574									multidrug		
SRR2938061_993		CP000647.1.gene443.p01	CP000647.1.gene443.p01	SARG		CP000647.1.gene443.p01	ARGs-OAP		85.11			1	141			395	441									multidrug		
SRR2938061_994		CP004022.1.gene1674.p01	CP004022.1.gene1674.p01	SARG		CP004022.1.gene1674.p01	ARGs-OAP		57.50			137	18			412	451									multidrug		
SRR2938061_996		gi|950763791|ref|WP_057508902.1|	gi|950763791|ref|WP_057508902.1|	SARG		gi|950763791|ref|WP_057508902.1|	ARGs-OAP		84.38			96	1			455	486									multidrug		
SRR2938061_1000		gi|1028850587|ref|WP_064019550.1|	gi|1028850587|ref|WP_064019550.1|	SARG		gi|1028850587|ref|WP_064019550.1|	ARGs-OAP		71.11			142	8			75	119									vancomycin		
SRR2938061_1001		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		74.47			141	1			868	914									multidrug		
SRR2938061_1003		gi|740320274|ref|WP_038157440.1|	gi|740320274|ref|WP_038157440.1|	SARG		gi|740320274|ref|WP_038157440.1|	ARGs-OAP		59.09			6	137			284	327									multidrug		
SRR2938061_1005		gi|505264501|ref|WP_015451603.1|	gi|505264501|ref|WP_015451603.1|	SARG		gi|505264501|ref|WP_015451603.1|	ARGs-OAP		69.57			3	140			349	394									multidrug		
SRR2938061_1006		gi|747653988|emb|CEL19270.1|	gi|747653988|emb|CEL19270.1|	SARG		gi|747653988|emb|CEL19270.1|	ARGs-OAP		93.10			54	140			2	30									vancomycin		
SRR2938061_1008		AY162283.2.gene7.p01	AY162283.2.gene7.p01	SARG		AY162283.2.gene7.p01	ARGs-OAP		100.00			1	141			124	170									sulfonamide		
SRR2938061_1010		gi|447196041|ref|WP_001273297.1|	gi|447196041|ref|WP_001273297.1|	SARG		gi|447196041|ref|WP_001273297.1|	ARGs-OAP		65.91			1	132			105	148									multidrug		
SRR2938061_1012		AJ310778.1.gene12.p01	AJ310778.1.gene12.p01	SARG		AJ310778.1.gene12.p01	ARGs-OAP		97.87			142	2			92	138									sulfonamide		
SRR2938061_1013		YP_002850805	YP_002850805	SARG		YP_002850805	ARGs-OAP		59.57			141	1			79	125									tetracycline		
SRR2938061_1015		gi|754608317|ref|WP_041998010.1|	gi|754608317|ref|WP_041998010.1|	SARG		gi|754608317|ref|WP_041998010.1|	ARGs-OAP		61.70			141	1			540	586									multidrug		
SRR2938061_1022		YP_001350280	YP_001350280	SARG		YP_001350280	ARGs-OAP		80.43			3	140			374	419									multidrug		
SRR2938061_1023		CP004022.1.gene1673.p01	CP004022.1.gene1673.p01	SARG		CP004022.1.gene1673.p01	ARGs-OAP		66.67			142	44			732	764									multidrug		
SRR2938061_1025		NC_010400.5984909.p01	NC_010400.5984909.p01	SARG		NC_010400.5984909.p01	ARGs-OAP		80.00			1	135			918	962									multidrug		
SRR2938061_1026		YP_607927	YP_607927	SARG		YP_607927	ARGs-OAP		69.57			140	3			983	1028									multidrug		
SRR2938061_1027		gi|504329842|ref|WP_014516944.1|	gi|504329842|ref|WP_014516944.1|	SARG		gi|504329842|ref|WP_014516944.1|	ARGs-OAP		86.67			141	52			371	400									multidrug		
SRR2938061_1030		gi|974591268|ref|WP_059181498.1|	gi|974591268|ref|WP_059181498.1|	SARG		gi|974591268|ref|WP_059181498.1|	ARGs-OAP		68.09			141	1			834	880									multidrug		
SRR2938061_1031		gi|926400371|ref|WP_053728483.1|	gi|926400371|ref|WP_053728483.1|	SARG		gi|926400371|ref|WP_053728483.1|	ARGs-OAP		60.87			141	4			405	450									multidrug		
SRR2938061_1033		gi|929531233|ref|WP_054071736.1|	gi|929531233|ref|WP_054071736.1|	SARG		gi|929531233|ref|WP_054071736.1|	ARGs-OAP		65.91			134	3			361	404									multidrug		
SRR2938061_1038		gi|966396486|ref|WP_058441292.1|	gi|966396486|ref|WP_058441292.1|	SARG		gi|966396486|ref|WP_058441292.1|	ARGs-OAP		86.67			90	1			551	580									multidrug		
SRR2938061_1040		gi|558560157|ref|WP_023491039.1|	gi|558560157|ref|WP_023491039.1|	SARG		gi|558560157|ref|WP_023491039.1|	ARGs-OAP		73.91			140	3			119	164									multidrug		
